Site ID,Location,Number of private cycles,Number of cycle hire bikes,Total cycles,Easting,Northing,lat,lng,geometry,LSOA11CD,LSOA11NM,accounting,airport,amusement park,aquarium,art gallery,atm,bakery,bank,bar,beauty salon,bicycle store,book store,bowling alley,bus station,cafe,campground,car dealer,car rental,car repair,car wash,casino,cemetery,church,city hall,clothing store,convenience store,courthouse,dentist,department store,doctor,drugstore,electrician,electronics store,embassy,fire station,florist,funeral home,furniture store,gas station,gym,hair care,hardware store,hindu temple,home goods store,hospital,insurance agency,jewelry store,laundry,lawyer,library,light rail station,liquor store,local government office,locksmith,lodging,meal delivery,meal takeaway,mosque,movie rental,movie theater,moving company,museum,night club,painter,park,parking,pet store,pharmacy,physiotherapist,plumber,police,post office,primary school,real estate agency,restaurant,roofing contractor,rv park,school,secondary school,shoe store,shopping mall,spa,stadium,storage,store,subway station,supermarket,synagogue,taxi stand,tourist attraction,train station,transit station,travel agency,university,veterinary care,zoo,person,bicycle,car,motorcycle,bus,train,truck,traffic light,fire hydrant,stop sign,parking meter,bench,dog
INNCY349,Ferndale Road,495.5,39.0,534.5,530870.4496,175549.8786,51.46379854,-0.117467489,POINT (-0.1174674887093927 51.46379854127508),E01003053,Lambeth 015B,13,,,,,,,15,35,,,,,40,,,,,,,,,,1,,,,,,,,,,,,,,,,7,,,,,,,,7,,,,,,,,,,,,2,,4,4,,3,13,,,,,,,,,60,,,12,,,1,,,,,,15,,,,3,54,,0,,,5.0,,19.0,1.0,,,,,,,,,
INNCY350,Spring Hill,11.5,0.0,11.5,535298.7648,171715.0063,51.4282967,-0.055224062,POINT (-0.0552240622097539 51.42829669884385),E01003334,Lewisham 033E,5,,,,,,,4,4,,,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,0,,0,0,,2,2,,,,,,,,,14,,,11,,,0,,,,,,11,,,,1,35,,0,,,1.0,,32.0,,,,2.0,,,,,,
INNCY351,Lynton Road,163.0,1.5,164.5,534076.0717,178544.2115,51.48995721,-0.070213888,POINT (-0.0702138876304061 51.48995720675687),E01004039,Southwark 013B,5,,,,,,,3,3,,,,,22,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,0,,1,3,,3,10,,,,,,,,,19,,,16,,,0,,,,,,12,,,,0,35,,0,,,1.0,,5.0,1.0,,,,,,,,,
INNCY352,Radbourne Road,94.5,1.0,95.5,529556.525,173499.1756,51.44567134,-0.137121475,POINT (-0.1371214750927586 51.44567134452602),E01003156,Lambeth 023B,3,,,,,,,3,0,,,,,20,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,0,,0,0,,3,2,,,,,,,,,1,,,12,,,1,,,,,,2,,,,0,20,,1,,,2.0,,23.0,1.0,,,2.0,,,,,,
INNCY353,Poplar Walk,132.0,0.5,132.5,532199.5617,175237.628,51.46068388,-0.098462396,POINT (-0.0984623956763774 51.46068387969132),E01003072,Lambeth 014A,2,,,,,,,0,3,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,1,,0,0,,4,4,,,,,,,,,8,,,12,,,0,,,,,,7,,,,4,32,,0,,,,,19.0,,,,2.0,,,,,,
INNCY354,Manor Place,229.0,16.0,245.0,532155.0219,178376.5595,51.48890243,-0.097930108,POINT (-0.0979301079410923 51.48890242775187),E01003994,Southwark 012E,5,,,,,,,6,10,,,,,31,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,6,,,,,,,,,,,,0,,2,1,,10,6,,,,,,,,,39,,,18,,,4,,,,,,20,,,,1,46,,1,,,1.0,,20.0,,,,,,,,,,
INNCY355,Telford Avenue,95.0,0.5,95.5,530368.21,173128.0319,51.44214989,-0.125584914,POINT (-0.1255849136980507 51.442149886616406),E01003137,Lambeth 022B,5,,,,,,,7,8,,,,,46,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,0,,0,1,,2,13,,,,,,,,,30,,,14,,,0,,,,,,12,,,,1,51,,1,,,,,24.0,,,,1.0,,,,,,
INNCY356,Crystal Palace Road,340.0,0.5,340.5,534078.5782,175317.5951,51.46096094,-0.071401213,POINT (-0.0714012134351903 51.4609609442961),E01003953,Southwark 028A,8,,,,,,,3,10,,,,,45,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,1,,2,0,,3,1,,,,,,,,,38,,,12,,,0,,,,,,11,,,,2,52,,0,,,2.0,,25.0,,,,1.0,,,,,,
INNCY357,St. Julian's Farm Road,16.0,0.0,16.0,531820.3961,171850.0777,51.43032958,-0.105177633,POINT (-0.105177633024313 51.43032958415514),E01003084,Lambeth 030B,5,,,,,,,0,5,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,1,1,,4,11,,,,,,,,,25,,,7,,,0,,,,,,5,,,,1,36,,0,,,,,35.0,,,,,,,,,,
INNCY358,Landor Road,412.5,11.0,423.5,530617.4087,175983.6245,51.46775487,-0.120947867,POINT (-0.1209478665325554 51.46775487477982),E01003096,Lambeth 010D,13,,,,,,,15,33,,,,,37,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,2,,2,5,,7,11,,,,,,,,,40,,,13,,,2,,,,,,14,,,,4,40,,0,,,5.0,,7.0,,1.0,,1.0,,,,,,
INNCY359,Avondale Rise,148.0,0.0,148.0,533561.7365,175793.7988,51.46536241,-0.078656634,POINT (-0.0786566341241025 51.4653624083617),E01004052,Southwark 024E,3,,,,,,,6,12,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,2,,,,,,,,,,,,2,,1,0,,4,5,,,,,,,,,20,,,11,,,2,,,,,,7,,,,5,27,,0,,,,,26.0,,,,,,,,,,
INNCY360,Auckland Hill,39.5,0.0,39.5,532196.4781,171920.6275,51.43087606,-0.09974465,POINT (-0.0997446502440919 51.43087605729421),E01003066,Lambeth 028B,6,,,,,,,0,6,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,1,,2,1,,5,14,,,,,,,,,28,,,10,,,0,,,,,,7,,,,1,35,,0,,,2.0,,24.0,,,,1.0,,,,,,
INNCY361,Stewart's Road,219.5,16.5,236.0,529114.3671,176925.6148,51.47656494,-0.142230349,POINT (-0.1422303493240766 51.476564938445264),E01004564,Wandsworth 002D,0,,,,,,,0,8,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,1,,,,,,,,,,,,1,,0,0,,4,3,,,,,,,,,20,,,6,,,4,,,,,,7,,,,6,38,,0,,,2.0,,20.0,,,,1.0,,,,,,
INNCY362,Link Road,35.5,0.0,35.5,528206.2231,170568.6645,51.41964209,-0.15760077,POINT (-0.1576007696507001 51.41964209326985),E01003397,Merton 007D,20,,,,,,,4,7,,,,,25,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,0,,0,1,,4,3,,,,,,,,,26,,,7,,,2,,,,,,14,,,,1,27,,0,,,,,35.0,,,,,,,,,,
INNCY363,Bagleys Lane,115.0,16.5,131.5,525901.679,176646.2348,51.47477758,-0.188565212,POINT (-0.1885652117910655 51.47477757968976),E01001923,Hammersmith and Fulham 020D,10,,,,,,,9,20,,,,,29,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,1,,1,1,,5,7,,,,,,,,,33,,,12,,,2,,,,,,7,,,,2,48,,0,,,1.0,,21.0,,,,,,,,,,
INNCY364,Brayburne Avenue,65.0,1.5,66.5,529352.9544,176197.1134,51.46996362,-0.139063241,POINT (-0.1390632414674077 51.46996362007416),E01003034,Lambeth 012A,8,,,,,,,5,14,,,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,1,,0,2,,5,10,,,,,,,,,25,,,8,,,2,,,,,,6,,,,5,29,,0,,,,,24.0,,,,,,,,,,
INNCY365,Wildcroft Road,35.0,0.0,35.0,523599.3941,174144.9808,51.45280551,-0.222571532,POINT (-0.2225715320912432 51.45280551453747),E01004572,Wandsworth 016A,1,,,,,,,0,0,,,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,0,0,,1,1,,,,,,,,,1,,,14,,,0,,,,,,3,,,,0,29,,0,,,2.0,,24.0,1.0,,,1.0,,,,,,
INNCY366,Sutherland Grove,105.5,0.0,105.5,524504.1411,174113.7997,51.45232725,-0.209568357,POINT (-0.2095683571550934 51.45232725220296),E01004628,Wandsworth 022A,11,,,,,,,0,0,,,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,3,,,,,,,,,,,,0,,0,0,,1,0,,,,,,,,,11,,,14,,,0,,,,,,3,,,,0,28,,0,,,,,12.0,,,,3.0,,,,,,
INNCY367,Brisbane Avenue,39.5,0.0,39.5,525588.5811,169935.3658,51.41453598,-0.195450079,POINT (-0.1954500786032837 51.414535982241865),E01003355,Merton 009A,36,,,,,,,10,13,,,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,6,,,,,,,,,,,,2,,0,1,,3,7,,,,,,,,,35,,,14,,,0,,,,,,12,,,,2,30,,0,,,,,28.0,,,,,,,,,,
INNCY368,Australia Road,94.0,1.5,95.5,522626.9386,180588.9062,51.51092976,-0.234324455,POINT (-0.23432445523344 51.51092976261913),E01001961,Hammersmith and Fulham 002D,8,,,,,,,3,5,,,,,38,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,1,,0,1,,3,4,,,,,,,,,31,,,15,,,2,,,,,,14,,,,3,36,,2,,,,,12.0,,,,1.0,,,,,,
INNCY369,Sundew Avenue,19.0,0.5,19.5,522267.8497,180918.7818,51.51397216,-0.239382041,POINT (-0.2393820407530978 51.51397216149744),E01001955,Hammersmith and Fulham 002A,4,,,,,,,0,0,,,,,26,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,0,,0,0,,3,3,,,,,,,,,4,,,13,,,0,,,,,,7,,,,1,30,,1,,,,,21.0,,,,,,,1.0,1.0,,
INNCY370,St. Mark's Road,176.5,6.0,182.5,523772.52,181541.21,51.51923866,-0.217490982,POINT (-0.2174909817165176 51.519238659588495),E01002905,Kensington and Chelsea 002B,5,,,,,,,5,4,,,,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,4,,,,,,,,,,,,0,,2,2,,7,1,,,,,,,,,19,,,27,,,2,,,,,,8,,,,1,37,,2,,,1.0,,9.0,,,,,,,,,,
INNCY371,Lennox Gardens,84.0,20.0,104.0,527565.8127,179090.3052,51.4963697,-0.163734748,POINT (-0.1637347482769725 51.49636969614236),E01002860,Kensington and Chelsea 012D,7,,,,,,,15,22,,,,,37,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,6,,,,,,,,,,,,1,,5,4,,6,27,,,,,,,,,60,,,20,,,8,,,,,,7,,,,2,39,,1,,,1.0,,17.0,,,,,,,,,,
INNCY372,Clarence Way,73.5,5.0,78.5,528657.129,184419.8296,51.5440176,-0.146078533,POINT (-0.1460785330641389 51.54401760454064),E01000904,Camden 012C,21,,,,,,,10,28,,,,,49,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,2,,0,0,,5,11,,,,,,,,,60,,,14,,,8,,,,,,20,,,,6,51,,1,,,2.0,,12.0,,,,1.0,,,,,,
INNCY373,Prince Consort Road,194.5,75.0,269.5,526770.0983,179477.3844,51.50002716,-0.175052247,POINT (-0.1750522465672022 51.500027163633945),E01004688,Westminster 019B,6,,,,,,,8,15,,,,,37,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,3,,9,5,,10,14,,,,,,,,,51,,,13,,,4,,,,,,8,,,,3,37,,3,,,4.0,,6.0,,,,,,,,,,
INNCY374,Spring Place,80.0,1.0,81.0,528552.7877,185042.8613,51.54964035,-0.14735493,POINT (-0.1473549299112181 51.54964035029888),E01000889,Camden 007A,13,,,,,,,5,11,,,,,38,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,6,,,,,,,,,,,,0,,0,2,,2,11,,,,,,,,,27,,,15,,,1,,,,,,15,,,,4,40,,1,,,,,16.0,,,,4.0,,,,,,
INNCY375,Prebend Gardens,128.0,3.0,131.0,521796.2982,178803.6272,51.49506451,-0.246903869,POINT (-0.2469038691844025 51.49506450814092),E01002574,Hounslow 001D,8,,,,,,,6,15,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,1,,1,1,,5,1,,,,,,,,,39,,,20,,,0,,,,,,6,,,,2,38,,0,,,1.0,1.0,24.0,1.0,,,1.0,,,,,,
INNCY376,Scott's Road,70.5,11.0,81.5,522815.5444,179707.8484,51.50297062,-0.231914555,POINT (-0.2319145547507387 51.50297062386156),E01001940,Hammersmith and Fulham 005B,12,,,,,,,8,15,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,7,,,,,,,,,,,,1,,0,1,,4,5,,,,,,,,,60,,,13,,,4,,,,,,17,,,,3,39,,0,,,1.0,,11.0,,,,,,,,,,
INNCY377,Allen Street,50.0,14.0,64.0,525377.7878,179274.1526,51.49851097,-0.19517225,POINT (-0.1951722498598015 51.49851096682994),E01002816,Kensington and Chelsea 011C,20,,,,,,,17,23,,,,,27,,,,,,,,,,1,,,,,,,,,,,,,,,,13,,,,,,,,5,,,,,,,,,,,,1,,2,1,,8,12,,,,,,,,,60,,,18,,,1,,,,,,14,,,,1,28,,4,,,1.0,,35.0,,,,1.0,,,,,,
INNCY378,Hillgate Street,38.0,5.0,43.0,525168.1242,180386.7741,51.50855652,-0.197796655,POINT (-0.1977966545690544 51.50855652490906),E01002828,Kensington and Chelsea 008E,10,,,,,,,10,27,,,,,34,,,,,,,,,,1,,,,,,,,,,,,,,,,12,,,,,,,,7,,,,,,,,,,,,3,,2,4,,8,8,,,,,,,,,40,,,27,,,0,,,,,,17,,,,2,32,,2,,,,,15.0,,,,1.0,,,,,,
INNCY379,Acacia Road,165.5,3.0,168.5,526965.1352,183492.875,51.53607006,-0.170798707,POINT (-0.1707987072890012 51.53607005812176),E01004647,Westminster 001A,4,,,,,,,3,3,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,1,,1,0,,3,3,,,,,,,,,15,,,16,,,0,,,,,,7,,,,2,28,,0,,,1.0,,16.0,,,,,,,,,,
INNCY380,Cumberland Place,9.0,1.5,10.5,528741.2698,182923.468,51.53055109,-0.145412563,POINT (-0.1454125626255756 51.53055109460956),E01000946,Camden 021B,6,,,,,,,4,10,,,,,19,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,0,,1,2,,7,7,,,,,,,,,20,,,5,,,0,,,,,,10,,,,0,19,,1,,,,,9.0,,,,1.0,,,,,,
INNCY381,Sedgeford Road,48.0,1.5,49.5,521940.7434,180379.5162,51.50919629,-0.244279944,POINT (-0.2442799438729955 51.50919628917324),E01001956,Hammersmith and Fulham 003B,6,,,,,,,2,3,,,,,40,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,,,,,0,,0,1,,5,1,,,,,,,,,22,,,15,,,0,,,,,,10,,,,0,40,,0,,,2.0,,22.0,2.0,,,1.0,,,,,,
INNCY382,Lady Margaret Road,88.0,1.5,89.5,529215.8638,185443.5066,51.55308949,-0.137650168,POINT (-0.1376501680778048 51.553089487849526),E01000923,Camden 003D,10,,,,,,,3,9,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,2,,1,0,,5,7,,,,,,,,,31,,,15,,,1,,,,,,11,,,,3,37,,1,,,,,24.0,1.0,,,2.0,,,,,,
INNCY383,Hans Place,49.0,16.0,65.0,527765.5575,179187.0575,51.49719413,-0.160823905,POINT (-0.1608239048846186 51.49719412778779),E01002818,Kensington and Chelsea 012A,8,,,,,,,15,28,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,1,,2,4,,9,18,,,,,,,,,60,,,19,,,8,,,,,,7,,,,2,28,,0,,,,,14.0,,,,,,,,,,
INNCY384,Holland Park Road,16.0,1.5,17.5,524891.3952,179291.0777,51.49877064,-0.202169627,POINT (-0.202169626612798 51.49877064212461),E01002864,Kensington and Chelsea 009A,16,,,,,,,14,8,,,,,29,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,0,,2,0,,6,13,,,,,,,,,50,,,18,,,1,,,,,,17,,,,1,33,,1,,,3.0,,4.0,,,,4.0,,,,,,
INNCY385,Dart Street,86.5,0.0,86.5,524487.7582,182822.9067,51.53060027,-0.206735375,POINT (-0.206735374949235 51.530600269925685),E01004722,Westminster 004E,8,,,,,,,3,5,,,,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,6,,,,,,,,,,,,0,,1,0,,10,2,,,,,,,,,26,,,25,,,1,,,,,,14,,,,1,36,,1,,,2.0,,27.0,,,,,,,1.0,1.0,,
INNCY386,Radnor Place,210.5,14.5,225.0,527018.0685,181219.5357,51.51562803,-0.170854848,POINT (-0.1708548483003693 51.51562803332519),E01004684,Westminster 015C,22,,,,,,,12,25,,,,,47,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,11,,,,,,,,,,,,2,,3,1,,12,24,,,,,,,,,60,,,25,,,0,,,,,,19,,,,4,48,,2,,,2.0,,23.0,,,,,,1.0,,,,
INNCY387,Durham Terrace,28.0,3.0,31.0,525529.5217,181403.533,51.51761401,-0.192230219,POINT (-0.1922302185126496 51.517614012676844),E01004654,Westminster 014B,12,,,,,,,2,16,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,11,,,,,,,,,,,,1,,0,4,,9,7,,,,,,,,,56,,,25,,,0,,,,,,20,,,,2,34,,1,,,1.0,1.0,24.0,,,,2.0,,,,,,
INNCY388,Dartmouth Park Road,137.0,0.5,137.5,528629.7141,185948.3521,51.55776018,-0.145915236,POINT (-0.1459152361327209 51.55776018325178),E01000910,Camden 003A,7,,,,,,,1,9,,,,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,1,,0,0,,2,5,,,,,,,,,22,,,14,,,1,,,,,,8,,,,3,39,,1,,,2.0,,33.0,,,,2.0,,,,,,
INNCY389,Rutland Gate,7.5,3.0,10.5,527239.5144,179569.3281,51.50074808,-0.168260086,POINT (-0.1682600858984155 51.50074807737048),E01004692,Westminster 019F,5,,,,,,,8,16,,,,,24,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,3,,8,3,,9,15,,,,,,,,,56,,,12,,,7,,,,,,6,,,,2,20,,1,,,1.0,,19.0,,,,2.0,,,,,,
INNCY390,Marlborough Place,115.5,5.0,120.5,526373.8737,183364.7916,51.53505153,-0.17936486,POINT (-0.1793648596986134 51.5350515331247),E01004646,Westminster 002A,7,,,,,,,3,2,,,,,24,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,0,,2,0,,3,2,,,,,,,,,19,,,14,,,1,,,,,,9,,,,3,31,,0,,,,,16.0,,,,,11.0,,,,,
INNCY391,Elvaston Place,329.0,38.5,367.5,526423.0637,179233.5342,51.49791335,-0.180136452,POINT (-0.1801364518554526 51.49791334984383),E01002892,Kensington and Chelsea 010E,5,,,,,,,8,33,,,,,44,,,,,,,,,,0,,,,,,,,,,,,,,,,11,,,,,,,,5,,,,,,,,,,,,3,,8,4,,9,11,,,,,,,,,60,,,0,,,4,,,,,,9,,,,2,46,,5,,,7.0,,7.0,,,,,,,,,,
INNCY392,Langler Road,58.5,0.0,58.5,523507.1731,182933.3851,51.53180828,-0.220825754,POINT (-0.2208257543266728 51.531808283313616),E01000579,Brent 032A,4,,,,,,,3,6,,,,,25,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,1,,1,2,,6,1,,,,,,,,,22,,,9,,,0,,,,,,8,,,,2,28,,0,,,1.0,,32.0,,,,,,,,,,
INNCY393,Sirdar Road,38.5,7.5,46.0,524059.2954,180439.0691,51.50927079,-0.213747428,POINT (-0.2137474275210509 51.50927079425175),E01002872,Kensington and Chelsea 005B,5,,,,,,,3,18,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,3,,,,,,,,,,,,4,,2,2,,7,12,,,,,,,,,53,,,19,,,8,,,,,,13,,,,4,34,,0,,,,,18.0,,,,,,,,,,
INNCY394,Ladbroke Square,36.0,1.5,37.5,524974.357,180630.6743,51.5107913,-0.200500874,POINT (-0.2005008741325763 51.51079130480803),E01002883,Kensington and Chelsea 006B,9,,,,,,,11,17,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,10,,,,,,,,9,,,,,,,,,,,,6,,3,3,,6,8,,,,,,,,,60,,,31,,,0,,,,,,15,,,,2,0,,1,,,4.0,1.0,32.0,,,,2.0,,,,,,
INNCY395,Cumberland Street,42.5,7.5,50.0,528803.26,178435.32,51.49020318,-0.146157423,POINT (-0.1461574231447138 51.49020317962335),E01004751,Westminster 022C,16,,,,,,,17,19,,,,,51,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,8,,,,,,,,,,,,1,,2,1,,7,16,,,,,,,,,54,,,19,,,4,,,,,,15,,,,3,51,,0,,,1.0,,36.0,,,,,,,,,,
INNCY396,Milton Park,28.0,0.0,28.0,529031.3063,187784.7764,51.5741718,-0.139451984,POINT (-0.139451983806672 51.574171798655975),E01002006,Haringey 035B,8,,,,,,,1,5,,,,,34,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,0,,1,0,,1,1,,,,,,,,,15,,,11,,,0,,,,,,2,,,,1,0,,0,,,,,24.0,,1.0,,2.0,,,1.0,,,
INNCY397,The Fairway,11.5,1.0,12.5,521214.0814,181276.9593,51.51741804,-0.254437303,POINT (-0.2544373034257174 51.5174180442913),E01001240,Ealing 024A,3,,,,,,,4,2,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,0,,0,0,,1,1,,,,,,,,,12,,,5,,,0,,,,,,6,,,,2,34,,0,,,1.0,,31.0,,,,2.0,,,,,,
INNCY398,Courtfield Road,117.5,29.5,147.0,526044.1289,178727.8789,51.49345358,-0.185772893,POINT (-0.1857728927169983 51.49345358477908),E01002835,Kensington and Chelsea 016C,9,,,,,,,11,28,,,,,39,,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,7,,,,,,,,,,,,3,,4,2,,4,12,,,,,,,,,60,,,17,,,3,,,,,,18,,,,4,46,,3,,,1.0,,45.0,,,,,,,,,,
INNCY399,Wilmot Place,76.0,1.5,77.5,529160.6054,184411.442,51.54382734,-0.138825281,POINT (-0.1388252812806435 51.54382733550951),E01000866,Camden 009A,16,,,,,,,11,26,,,,,39,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,3,,1,3,,7,11,,,,,,,,,59,,,13,,,0,,,,,,19,,,,6,49,,1,,,1.0,,24.0,2.0,,,,,,,,,
INNCY400,Lodge Road,43.5,20.0,63.5,526874.1922,182507.527,51.52723532,-0.17246388,POINT (-0.1724638800199523 51.527235323724),E01004725,Westminster 003B,5,,,,,,,7,7,,,,,31,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,1,,0,0,,8,4,,,,,,,,,31,,,16,,,0,,,,,,14,,,,1,31,,0,,,1.0,,35.0,1.0,,,2.0,,,,,,
INNCY401,Glenilla Road,32.0,0.0,32.0,527197.0028,184805.5192,51.54781438,-0.166983501,POINT (-0.1669835007465757 51.54781437742768),E01000842,Camden 011A,4,,,,,,,2,1,,,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,2,,4,0,,3,8,,,,,,,,,37,,,33,,,0,,,,,,10,,,,1,50,,2,,,3.0,1.0,35.0,1.0,,,1.0,,,,,,
INNCY402,Marylands Road,69.5,2.0,71.5,525325.5141,182038.0714,51.52336184,-0.194943395,POINT (-0.194943394610988 51.523361842067295),E01004676,Westminster 006A,8,,,,,,,0,2,,,,,28,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,0,,0,2,,5,3,,,,,,,,,0,,,19,,,0,,,,,,14,,,,2,33,,0,,,3.0,,28.0,,,,2.0,,,,,,
INNCY403,Galloway Road,68.5,1.0,69.5,522264.5434,180440.0888,51.50967077,-0.23959551,POINT (-0.2395955100469151 51.50967076772048),E01001954,Hammersmith and Fulham 003A,7,,,,,,,3,4,,,,,39,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,,,,,0,,0,1,,3,1,,,,,,,,,0,,,16,,,0,,,,,,13,,,,0,46,,0,,,,4.0,21.0,,,,1.0,,,,,,
INNCY404,Fawley Road,24.5,0.5,25.0,525538.6737,185023.6168,51.55014542,-0.190808935,POINT (-0.1908089348767702 51.55014541658774),E01000969,Camden 010A,24,,,,,,,3,15,,,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,5,,,,,,,,,,,,1,,0,1,,6,5,,,,,,,,,37,,,11,,,2,,,,,,8,,,,4,32,,1,,,,,31.0,,,,1.0,,,,,,
INNCY405,Mansford Street,49.5,6.0,55.5,534460.9429,183024.1091,51.53012365,-0.06296691,POINT (-0.0629669096139355 51.530123654324086),E01004204,Tower Hamlets 005D,6,,,,,,,8,23,,,,,20,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,1,,4,3,,10,3,,,,,,,,,51,,,18,,,4,,,,,,16,,,,3,37,,0,,,1.0,,1.0,,,,,,,,,,
INNCY406,Gibson Square,73.5,0.5,74.0,531423.347,183898.8388,51.53869894,-0.106405517,POINT (-0.1064055173654455 51.53869894263836),E01002794,Islington 020B,6,,,,,,,12,35,,,,,35,,,,,,,,,,3,,,,,,,,,,,,,,,,7,,,,,,,,10,,,,,,,,,,,,4,,0,3,,7,10,,,,,,,,,60,,,18,,,2,,,,,,13,,,,4,39,,0,,,,,31.0,,,,1.0,,,,,,
INNCY407,Piper Close,83.5,3.0,86.5,530763.808,185062.5656,51.54930984,-0.115477807,POINT (-0.1154778067591352 51.54930983896914),E01002765,Islington 015D,2,,,,,,,6,6,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,,,,1,,2,0,,7,8,,,,,,,,,27,,,9,,,0,,,,,,14,,,,5,34,,4,,,5.0,,8.0,,,,1.0,,,,,,
INNCY408,Matilda Street,113.5,6.0,119.5,530807.2925,183708.5732,51.53713208,-0.115353834,POINT (-0.1153538343567435 51.5371320783982),E01002710,Islington 019D,8,,,,,,,11,24,,,,,37,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,2,,1,7,,9,14,,,,,,,,,56,,,14,,,2,,,,,,16,,,,5,40,,0,,,1.0,,21.0,,,,,,,,,,
